,LSOA21CD,imd25_rank,led25_rank,imd19_score,led19_score,grid_id,train_test
4426,E01004722,4945,13653,35.96,25.341,6,train
4427,E01004723,5797,7052,29.307,33.89,6,train
4428,E01004724,22690,3856,10.86,29.831,10,test
4429,E01004725,10091,6025,27.158,39.103,10,test
4430,E01004726,24626,2477,9.4,46.394,10,test
4431,E01004727,25313,2611,10.116,47.97,10,test
4432,E01004728,18395,3569,14.858,35.939,10,test
4433,E01004729,7338,3882,25.605,34.973,10,test
4434,E01004730,27088,4501,6.582,31.228,10,test
4435,E01004731,28289,4737,10.008,54.183,9,train
4436,E01004732,1338,6442,43.66,26.1,9,train
4437,E01004733,21213,5014,18.171,55.552,9,train
4438,E01004734,9191,1622,30.2,50.109,9,train
4439,E01004735,13237,854,35.28,45.73,9,train
4440,E01004736,24593,851,9.719,54.538,9,train
4441,E01004737,11016,4647,20.233,34.673,9,train
4442,E01004740,4731,5220,33.582,30.485,9,train
4443,E01004741,9285,1480,20.616,38.574,9,train
4444,E01004742,16599,2143,11.205,40.069,9,train
4445,E01004743,13343,5664,20.842,36.467,9,train
4446,E01004744,9244,3924,25.478,33.836,9,train
4447,E01004746,5551,8257,27.661,43.753,9,train
4448,E01004747,12909,5846,22.157,36.915,9,train
4449,E01004748,20241,898,8.835,42.013,9,train
4450,E01004749,14408,1684,13.225,44.938,9,train
4451,E01004750,10871,2990,18.907,39.153,9,train
4452,E01004751,18920,1147,10.367,37.824,9,train
4453,E01004752,6499,1517,22.513,39.673,9,train
4454,E01004753,14915,1555,16.395,39.317,9,train
4455,E01004754,3834,5615,45.911,34.614,10,test
4456,E01004755,8862,7079,28.633,32.999,10,test
4457,E01004756,6990,4734,22.8,29.712,10,test
4458,E01004757,3320,4375,40.501,39.957,10,test
4459,E01004760,12896,5441,24.998,32.017,10,test
4460,E01004761,20936,343,8.467,44.092,9,train
4461,E01004762,19310,839,10.467,46.923,9,train
4462,E01004763,11944,1442,23.381,79.648,10,test
4463,E01004765,16070,902,18.728,51.2,10,test
4464,E01032512,1388,4899,43.654,37.02,10,test
4465,E01032513,3515,5807,35.818,34.776,10,test
4466,E01032562,8015,15304,32.456,26.173,13,train
4467,E01032563,28895,9957,8.916,19.964,13,train
4468,E01032564,4231,11904,40.061,32.355,13,train
4469,E01032565,6425,17440,37.246,33.946,13,train
4470,E01032566,8084,11253,25.162,22.419,17,train
4471,E01032567,13756,9657,18.752,28.363,17,train
4472,E01032568,9480,8308,25.535,23.533,12,test
4473,E01032569,3446,14686,45.186,19.952,12,test
4474,E01032572,19441,6398,16.309,25.925,5,test
4475,E01032573,21168,1571,11.533,37.707,5,test
4476,E01032574,4905,4725,31.481,29.495,11,train
4477,E01032575,2924,11924,37.628,27.592,10,test
4478,E01032576,26519,24240,7.437,18.095,2,train
4479,E01032577,24073,18675,10.313,20.436,2,train
4480,E01032579,9049,7344,36.046,28.193,13,train
4481,E01032580,5925,9694,34.123,24.616,18,train
4482,E01032581,8405,14682,27.56,26.36,18,train
4483,E01032582,17105,8208,29.583,91.602,9,train
4484,E01032583,12242,5432,30.177,43.806,9,train
4485,E01032584,11078,4427,28.127,39.894,9,train
4486,E01032623,33311,20267,2.751,8.84,8,train
4487,E01032637,29531,10791,10.025,47.125,9,train
4488,E01032638,32137,16512,5.629,29.849,9,train
4489,E01032639,17423,6940,22.737,55.663,9,train
4490,E01032640,27956,4827,9.755,56.668,9,train
4491,E01032646,23940,6090,13.999,36.295,9,train
4492,E01032719,11887,7214,26.037,43.011,9,train
4493,E01032739,25325,2191,13.584,49.165,9,train
4494,E01032740,25966,1727,15.841,68.585,10,test
4495,E01032741,12673,9952,18.737,36.523,18,train
4496,E01032742,13421,14432,18.479,16.807,18,train
4497,E01032743,6361,29102,27.393,18.744,2,train
4498,E01032744,4412,7370,33.801,27.336,2,train
4499,E01032764,10087,8896,22.225,30.682,14,train
4500,E01032765,9230,11617,28.215,22.205,14,train
4501,E01032767,24634,6447,11.859,46.728,9,train
4502,E01032768,24781,9455,12.944,43.494,13,train
4503,E01032769,12385,7546,17.995,36.588,13,train
4504,E01032770,22407,30674,16.648,21.83,13,train
4505,E01032771,23423,7167,13.182,19.383,13,train
4506,E01032772,14470,21210,23.845,30.05,13,train
4507,E01032774,11368,22463,30.236,23.299,13,train
4508,E01032775,28567,23178,9.375,26.259,13,train
4509,E01032776,23371,11010,9.775,32.528,13,train
4510,E01032777,11237,10491,18.527,21.429,13,train
4511,E01032779,18498,12973,17.288,53.514,13,train
4512,E01032780,15484,3345,16.174,63.287,13,train
4513,E01032781,22837,13963,12.666,30.821,13,train
4514,E01032782,13155,6967,19.565,40.599,13,train
4515,E01032783,11209,13678,17.654,24.037,13,train
4516,E01032784,18839,13730,22.78,28.936,14,train
4517,E01032785,15748,15248,20.779,49.045,14,train
4518,E01032786,5982,8459,26.705,25.914,14,train
4519,E01032787,4277,3920,34.191,24.545,14,train
4520,E01032788,17138,8965,26.761,30.831,9,train
4521,E01032789,20986,14967,17.108,61.169,9,train
4522,E01032790,18060,16572,17.986,46.437,9,train
4523,E01032803,20895,12141,16.067,39.922,9,train
4524,E01032834,28175,5905,9.09,47.629,9,train
4525,E01033000,4674,15300,36.05,22.204,1,train
4526,E01033030,15171,13740,18.378,49.77,1,train
4527,E01033081,12233,11784,24.31,18.281,5,test
4528,E01033082,9651,7402,25.28,24.909,5,test
4529,E01033083,7727,3493,19.67,56.136,1,train
4530,E01033084,4887,3107,26.359,33.275,1,train
4531,E01033086,2939,19224,41.863,21.286,10,test
4532,E01033098,27154,1524,17.461,65.322,9,train
4533,E01033099,21530,6878,21.195,42.077,9,train
4534,E01033100,13686,3525,27.088,47.933,9,train
4535,E01033132,20885,2879,29.475,69.609,9,train
4536,E01033133,24858,9713,12.781,39.122,9,train
4537,E01033135,30574,4878,5.652,33.487,9,train
4538,E01033146,2617,15662,37.571,23.112,15,train
4539,E01033148,7324,28570,35.962,14.88,15,train
4540,E01033150,4792,29908,26.753,23.27,15,train
4541,E01033151,2624,11893,39.664,22.706,15,train
4542,E01033208,20538,8956,18.819,76.757,9,train
4543,E01033320,13957,8509,21.872,38.222,13,train
4544,E01033322,15034,14793,22.616,51.493,13,train
4545,E01033324,8241,1312,32.623,52.934,13,train
4546,E01033325,25144,11502,19.826,84.098,13,train
4547,E01033327,10690,4800,33.686,62.106,13,train
4548,E01033341,6579,3640,31.554,45.103,13,train
4549,E01033455,576,946,42.066,52.255,6,train
4550,E01033456,2365,14258,52.88,28.421,6,train
4551,E01033457,10808,6408,20.23,32.916,6,train
4552,E01033463,18003,16561,13.579,21.222,6,train
4553,E01033485,2371,2025,33.913,36.72,6,train
4554,E01033486,5664,4606,37.609,37.266,10,test
4555,E01033487,24887,17822,10.732,26.485,10,test
4556,E01033488,11132,9637,32.982,32.548,10,test
4557,E01033489,24860,2414,12.468,39.666,10,test
4558,E01033490,16345,3512,19.576,55.092,10,test
4559,E01033491,9411,3779,29.14,49.984,10,test
4560,E01033493,31465,21027,11.735,36.041,10,test
4561,E01033494,21653,4382,16.599,41.603,10,test
4562,E01033569,24842,10603,9.148,25.235,4,train
4563,E01033570,26698,13156,15.262,38.235,5,test
4564,E01033571,17451,2369,13.495,25.684,5,test
4565,E01033579,20800,4684,21.114,48.107,14,train
4566,E01033580,24789,10504,8.919,14.778,13,train
4567,E01033581,5927,8753,34.941,22.362,13,train
4568,E01033582,23096,14622,14.606,23.947,13,train
4569,E01033584,6012,13348,41.55,22.833,14,train
4570,E01033586,12246,9513,34.463,53.968,14,train
4571,E01033587,7112,13942,35.019,43.024,14,train
4572,E01033589,7256,9515,15.334,37.383,14,train
4573,E01033590,11993,26736,16.588,15.045,18,train
4574,E01033591,7220,9012,30.489,34.678,14,train
4575,E01033592,14437,24754,17.13,15.356,18,train
4576,E01033593,14037,6725,26.944,77.565,10,test
4577,E01033594,6696,2793,29.28,47.995,10,test
4578,E01033597,5798,3724,26.867,50.211,9,train
4579,E01033598,2336,8247,52.17,35.503,10,test
4580,E01033599,6025,10533,30.568,43.708,9,train
4581,E01033601,8441,9025,32.17,34.641,10,test
4582,E01033602,1874,9569,40.99,38.246,10,test
4583,E01033603,3863,1504,38.062,40.802,10,test
4584,E01033604,2084,744,33.467,45.528,10,test
4585,E01033605,2826,6037,40.54,34.149,10,test
4586,E01033699,7293,2006,33.618,34.033,10,test
4587,E01033700,13658,7987,30.151,39.943,10,test
4588,E01033702,3344,15369,35.791,29.045,10,test
4589,E01033703,7375,6329,34.171,31.492,10,test
4590,E01033704,16831,7781,26.61,51.588,10,test
4591,E01033705,5704,13927,31.723,23.466,14,train
4592,E01033706,12934,2419,32.488,65.133,10,test
4593,E01033708,19894,1632,20.118,50.457,10,test
4594,E01033709,12376,6148,33.721,54.483,10,test
4595,E01033710,10782,18739,24.65,32.637,14,train
4596,E01033711,24173,3372,22.212,70.822,10,test
4597,E01033712,8522,3416,33.44,47.87,10,test
4598,E01033713,10496,4052,34.988,37.975,10,test
4599,E01033727,15790,10523,19.531,25.584,13,train
4600,E01033728,28291,19238,9.263,21.762,13,train
4601,E01033729,8526,15687,25.081,16.041,13,train
4602,E01033732,11753,13741,25.75,25.923,13,train
4603,E01033734,19982,22085,15.647,20.727,13,train
4604,E01033735,5148,8011,27.791,41.662,13,train
4605,E01033736,32005,17768,10.5,17.532,13,train
4606,E01033737,8186,8028,33.761,19.154,13,train
4607,E01033738,15247,7393,22.299,50.302,13,train
4608,E01033739,11672,22276,19.084,10.334,13,train
4609,E01033740,11542,20248,20.316,13.261,13,train
4610,E01033741,13460,19430,19.599,11.235,13,train
4611,E01033742,20801,29251,13.105,12.514,13,train
4612,E01033743,11628,17814,20.968,11.922,17,train
4613,E01033744,8993,23499,29.363,14.174,13,train
4614,E01033745,11341,18501,22.101,14.836,17,train
4615,E01033746,18442,3071,21.824,45.728,13,train
4616,E01033784,18405,23276,,,18,train
4617,E01033785,21403,23074,,,18,train
4618,E01033786,15454,11850,,,18,train
4619,E01033787,15494,16446,,,18,train
4620,E01033788,19452,14329,,,18,train
4621,E01033789,18928,23289,,,17,train
4622,E01033790,8202,16139,,,17,train
4623,E01033791,6946,12712,,,17,train
4624,E01033792,21917,14412,,,17,train
4625,E01033862,22911,6492,,,9,train
4626,E01033863,6487,3415,,,9,train
4627,E01033864,7695,3417,,,9,train
4628,E01033865,22131,5974,,,9,train
4629,E01033866,28438,11414,,,9,train
4630,E01033867,16436,5370,,,9,train
4631,E01033868,23806,2751,,,9,train
4632,E01033869,13004,8901,,,9,train
4633,E01033870,19826,13014,,,9,train
4634,E01033871,9585,8507,,,9,train
4635,E01033872,13594,10319,,,9,train
4636,E01033873,8750,3583,,,9,train
4637,E01033874,18069,2186,,,9,train
4638,E01033875,13737,6614,,,9,train
4639,E01033876,19324,4109,,,9,train
4640,E01033877,11336,7544,,,9,train
4641,E01033878,6255,2934,,,9,train
4642,E01033879,6921,9781,,,9,train
4643,E01033880,10086,2845,,,9,train
4644,E01033881,5687,6371,,,9,train
4645,E01033882,7808,4719,,,9,train
4646,E01033883,8591,4002,,,9,train
4647,E01033884,23864,8007,,,9,train
4648,E01033885,11770,2665,,,9,train
4649,E01033911,25392,24074,,,7,train
4650,E01033912,24688,29104,,,7,train
4651,E01033913,6171,16462,,,6,train
4652,E01033914,7157,13085,,,6,train
4653,E01033915,10538,13503,,,6,train
4654,E01033916,5795,12430,,,6,train
4655,E01033917,21551,18695,,,6,train
4656,E01033918,23353,3502,,,6,train
4657,E01033919,26182,12964,,,6,train
4658,E01033920,26271,11382,,,6,train
4659,E01033921,15968,22550,,,6,train
4660,E01033922,12400,17517,,,6,train
4661,E01033923,9066,15043,,,6,train
4662,E01033924,5037,8624,,,6,train
4663,E01033925,16264,10505,,,6,train
4664,E01033926,4840,11970,,,15,train
4665,E01033927,11740,8829,,,11,train
4666,E01033928,14936,11586,,,11,train
4667,E01033929,15576,11569,,,6,train
4668,E01033930,9936,14576,,,6,train
4669,E01033931,7159,12620,,,6,train
4670,E01033932,5207,17074,,,6,train
4671,E01033933,1888,14159,,,6,train
4672,E01033934,2019,7184,,,6,train
4673,E01033935,5605,5381,,,6,train
4674,E01033936,10243,15628,,,6,train
4675,E01033937,5472,9909,,,6,train
4676,E01033938,6199,10908,,,6,train
4677,E01033939,10866,17914,,,6,train
4678,E01033940,26071,12148,,,6,train
4679,E01033941,10880,15469,,,6,train
4680,E01033942,15926,14825,,,6,train
4681,E01033943,15812,13615,,,10,test
4682,E01033944,9831,6739,,,10,test
4683,E01033945,11952,17869,,,10,test
4684,E01033946,19462,13167,,,10,test
4685,E01034026,19264,3511,,,6,train
4686,E01034027,6549,10666,,,6,train
4687,E01034028,7582,5500,,,5,test
4688,E01034029,11575,10116,,,5,test
4689,E01034030,11049,6114,,,5,test
4690,E01034031,22182,7193,,,5,test
4691,E01034032,9865,3279,,,5,test
4692,E01034033,21796,14843,,,5,test
4693,E01034034,19457,13064,,,5,test
4694,E01034035,20277,1125,,,5,test
4695,E01034036,7457,6498,,,5,test
4696,E01034037,15071,7833,,,5,test
4697,E01034038,7904,11022,,,1,train
4698,E01034039,7964,8658,,,1,train
4699,E01034040,8044,6774,,,1,train
4700,E01034041,9993,3812,,,1,train
4701,E01034042,9860,4113,,,5,test
4702,E01034043,11465,14000,,,5,test
4703,E01034044,20727,11500,,,5,test
4704,E01034045,17075,13362,,,5,test
4705,E01034046,4670,12695,,,5,test
4706,E01034139,7474,6861,,,8,train
4707,E01034140,11303,12280,,,8,train
4708,E01034141,19073,15280,,,8,train
4709,E01034142,8880,10639,,,8,train
4710,E01034143,9731,8832,,,8,train
4711,E01034144,11319,12799,,,8,train
4712,E01034145,3475,9134,,,8,train
4713,E01034146,15675,16074,,,8,train
4714,E01034147,27356,11105,,,8,train
4715,E01034148,13942,11817,,,8,train
4716,E01034149,9580,5616,,,8,train
4717,E01034150,3093,1958,,,8,train
4718,E01034151,15035,5167,,,8,train
4719,E01034152,6724,5901,,,8,train
4720,E01034153,17209,11646,,,8,train
4721,E01034154,24563,17937,,,8,train
4722,E01034155,12792,14434,,,8,train
4723,E01034156,10865,12778,,,8,train
4724,E01034173,4708,13820,,,13,train
4725,E01034174,23191,12806,,,13,train
4726,E01034175,21617,12235,,,13,train
4727,E01034176,12656,13964,,,13,train
4728,E01034177,15054,19411,,,13,train
4729,E01034178,23115,20110,,,13,train
4730,E01034179,11851,11480,,,13,train
4731,E01034180,5491,12170,,,13,train
4732,E01034181,26895,13406,,,13,train
4733,E01034182,15018,12101,,,13,train
4734,E01034183,21400,10702,,,13,train
4735,E01034184,19799,11472,,,13,train
4736,E01034185,15652,5841,,,13,train
4737,E01034186,26502,10599,,,13,train
4738,E01034187,10589,11991,,,13,train
4739,E01034188,18871,12857,,,13,train
4740,E01034189,21310,11155,,,13,train
4741,E01034190,7241,7589,,,13,train
4742,E01034191,24070,28592,,,13,train
4743,E01034192,13491,9297,,,13,train
4744,E01034193,18588,27406,,,13,train
4745,E01034194,26022,26935,,,13,train
4746,E01034195,16868,24825,,,13,train
4747,E01034196,22793,25796,,,13,train
4748,E01034198,11354,13821,,,13,train
4749,E01034199,5083,13853,,,14,train
4750,E01034200,10735,8093,,,14,train
4751,E01034201,6323,15418,,,14,train
4752,E01034202,9308,5159,,,14,train
4753,E01034203,15486,9686,,,14,train
4754,E01034204,5519,3382,,,14,train
4755,E01034205,10072,15082,,,14,train
4756,E01034206,11229,9676,,,14,train
4757,E01034207,20458,10742,,,13,train
4758,E01034208,3729,13645,,,14,train
4759,E01034209,16272,3781,,,14,train
4760,E01034210,19698,12535,,,13,train
4761,E01034211,16250,6038,,,13,train
4762,E01034212,24623,8852,,,13,train
4763,E01034213,19318,10061,,,14,train
4764,E01034214,24471,19336,,,14,train
4765,E01034215,17929,14540,,,14,train
4766,E01034216,22174,15888,,,14,train
4767,E01034217,21894,6901,,,14,train
4768,E01034218,7773,9939,,,14,train
4769,E01034219,19339,7349,,,14,train
4770,E01034220,12553,7949,,,14,train
4771,E01034221,12802,11571,,,14,train
4772,E01034222,8810,5917,,,14,train
4773,E01034223,16876,9993,,,14,train
4774,E01034224,6043,8314,,,13,train
4775,E01034225,11179,9387,,,13,train
4776,E01034226,23876,23903,,,13,train
4777,E01034227,19478,5228,,,13,train
4778,E01034228,30789,12247,,,13,train
4779,E01034229,17408,9038,,,13,train
4780,E01034230,30440,16465,,,13,train
4781,E01034231,31558,18148,,,13,train
4782,E01034383,9529,5979,,,9,train
4783,E01034384,20417,14208,,,8,train
4784,E01034385,22303,9237,,,12,test
4785,E01034386,17179,17856,,,12,test
4786,E01034387,27854,22126,,,13,train
4787,E01034388,25812,20017,,,13,train
4788,E01034389,12298,11209,,,13,train
4789,E01034390,12726,4368,,,13,train
4790,E01034391,15472,4600,,,13,train
4791,E01034392,13069,8095,,,13,train
4792,E01034393,19415,10220,,,13,train
4793,E01034394,20926,9066,,,13,train
4794,E01034395,12686,10931,,,13,train
4795,E01034469,16421,26909,,,18,train
4796,E01034470,12346,17469,,,18,train
4797,E01034471,9814,16191,,,18,train
4798,E01034472,9633,20945,,,18,train
4799,E01034473,2665,7261,,,14,train
4800,E01034474,9400,10528,,,14,train
4801,E01034475,7252,9411,,,14,train
4802,E01034476,10472,24117,,,18,train
4803,E01034477,8820,29249,,,18,train
4804,E01034478,20260,21081,,,18,train
4805,E01034479,4396,13010,,,14,train
4806,E01034480,10663,23051,,,14,train
4807,E01034481,10453,10239,,,14,train
4808,E01034482,19866,6854,,,14,train
4809,E01034483,8280,1776,,,14,train
4810,E01034484,5618,2623,,,14,train
4811,E01034485,16651,2390,,,14,train
4812,E01034486,22460,8598,,,14,train
4813,E01034487,7730,13096,,,14,train
4814,E01034488,4271,15807,,,14,train
4815,E01034576,27355,17190,,,4,train
4816,E01034577,21182,16476,,,4,train
4817,E01034578,14140,6787,,,9,train
4818,E01034579,22542,11486,,,9,train
4819,E01034580,25023,13047,,,8,train
4820,E01034581,27320,13823,,,8,train
4821,E01034589,17184,13435,,,6,train
4822,E01034590,20757,19673,,,6,train
4823,E01034591,7392,7280,,,6,train
4824,E01034592,9681,9739,,,6,train
4825,E01034593,21550,12364,,,2,train
4826,E01034594,27530,23162,,,6,train
4827,E01034595,13590,11825,,,6,train
4828,E01034596,23700,24633,,,6,train
4829,E01034597,15082,13141,,,6,train
4830,E01034598,23212,11814,,,6,train
4831,E01034599,12450,10807,,,2,train
4832,E01034600,9912,15639,,,6,train
4833,E01034601,15141,11132,,,2,train
4834,E01034602,13613,10199,,,2,train
4835,E01034603,31165,19330,,,2,train
4836,E01034604,14818,10119,,,2,train
4837,E01034605,18892,21114,,,2,train
4838,E01034606,25388,13450,,,2,train
4839,E01034607,12875,11751,,,2,train
4840,E01034608,10217,15195,,,1,train
4841,E01034609,8277,15964,,,1,train
4842,E01034610,10156,17566,,,1,train
4843,E01034611,8352,18485,,,1,train
4844,E01034612,10660,7388,,,1,train
4845,E01034613,16330,5060,,,1,train
4846,E01034614,9964,24416,,,1,train
4847,E01034615,9884,17129,,,1,train
4848,E01034616,8869,10949,,,1,train
4849,E01034617,9077,8279,,,1,train
4850,E01035484,13771,5341,,,6,train
4851,E01035485,6511,6519,,,5,test
4852,E01035486,22237,9950,,,9,train
4853,E01035487,14227,9629,,,9,train
4854,E01035488,27999,5283,,,9,train
4855,E01035489,27820,8311,,,9,train
4856,E01035490,29407,6412,,,9,train
4857,E01035491,27837,8160,,,9,train
4858,E01035492,24278,9638,,,9,train
4859,E01035493,17070,2684,,,9,train
4860,E01035494,25299,8747,,,9,train
4861,E01035495,3382,10798,,,9,train
4862,E01035496,26549,2989,,,9,train
4863,E01035497,21567,11938,,,9,train
4864,E01035498,26897,5942,,,9,train
4865,E01035499,10201,11635,,,9,train
4866,E01035638,12004,11232,,,10,test
4867,E01035639,14034,7791,,,10,test
4868,E01035640,8534,3458,,,10,test
4869,E01035641,10977,6650,,,10,test
4870,E01035642,18899,14853,,,10,test
4871,E01035643,14370,7703,,,10,test
4872,E01035644,24913,7788,,,10,test
4873,E01035645,7697,3259,,,10,test
4874,E01035646,16592,12468,,,10,test
4875,E01035647,32835,24194,,,10,test
4876,E01035648,8804,19307,,,10,test
4877,E01035649,12789,8350,,,10,test
4878,E01035650,7066,8620,,,10,test
4879,E01035651,9862,9259,,,10,test
4880,E01035652,8824,425,,,10,test
4881,E01035653,24874,11860,,,10,test
4882,E01035654,10748,13323,,,10,test
4883,E01035655,12832,2163,,,10,test
4884,E01035656,18529,11217,,,10,test
4885,E01035657,21154,8599,,,14,train
4886,E01035658,18944,12158,,,14,train
4887,E01035659,5444,8329,,,14,train
4888,E01035660,6552,4836,,,10,test
4889,E01035661,4254,7429,,,10,test
4890,E01035662,18643,39,,,14,train
4891,E01035663,11652,4672,,,14,train
4892,E01035664,7520,2619,,,10,test
4893,E01035665,13786,6004,,,14,train
4894,E01035666,7261,11545,,,14,train
